25629028,ysqzswvs,Computer Science and Engineering,Machine Learning
2344298,yzsuuts,Electronic and Communication Engineering,Operating System
98761412,srurwxyz,Electrical and Electronic Engineering,Application
12795665,vwwvzxsr,Mechanical Engineering,Machine Learning
86895314,urtvzywy,Electronic and Communication Engineering,Operating System
88194695,vzwuzryy,Electronic and Communication Engineering,Operating System
68600664,uwwqqwyw,Mechanical Engineering,DataBase Management System
16809719,zrxzqywr,Mechanical Engineering,DataBase Management System
17497488,yyuxzuxr,Civil Engineering,Operating System
19824454,uvuusyzr,Electronic and Communication Engineering,DataBase Management System
43657196,wzrxvwtu,Electronic and Communication Engineering,DataBase Management System
35515677,xxwvrvvt,Civil Engineering,Machine Learning
65043964,uwztuqvw,Mechanical Engineering,Machine Learning
86658996,wzzyvwwy,Electrical and Electronic Engineering,Machine Learning
79864775,vxxuwyzx,Mechanical Engineering,DataBase Management System
33418793,tzxyrutt,Civil Engineering,Operating System
58870601,rqwqxyyv,Metallurgical Engineering,DataBase Management System
17633280,qysttwxr,Electrical and Electronic Engineering,Application
80258969,zwzyvsqy,Chemical Engineering,Operating System
60102292,szssqrqw,Electronic and Communication Engineering,Operating System
8761759,zvxrwxy,Metallurgical Engineering,Application
25918051,rvqyrzvs,Chemical Engineering,Operating System
5498353,tvtyzuv,Metallurgical Engineering,Operating System
97115501,rqvvrrxz,Chemical Engineering,DataBase Management System
57846057,xvqwuyxv,Electrical and Electronic Engineering,Application
68293887,xyytzsyw,Electrical and Electronic Engineering,Operating System
39969842,suyzwzzt,Mechanical Engineering,Operating System
364097,xzquwt,Electronic and Communication Engineering,Application
87049297,xzszuqxy,Metallurgical Engineering,Machine Learning
48379571,rxvzxtyu,Metallurgical Engineering,Operating System
26218260,qwsyrsws,Civil Engineering,Application
10843662,swwtuyqr,Mechanical Engineering,Machine Learning
10802441,ruusqyqr,Chemical Engineering,Operating System
54705514,urvvqxuv,Civil Engineering,Operating System
49722745,vuxssxzu,Computer Science and Engineering,Application
44545375,vxtvuvuu,Civil Engineering,DataBase Management System
99547983,tyzxuvzz,Civil Engineering,Operating System
47625919,zrzvswxu,Civil Engineering,Machine Learning
59238304,uqtytszv,Computer Science and Engineering,Machine Learning
28111078,yxqrrrys,Chemical Engineering,Application
50905888,yyyvqzqv,Computer Science and Engineering,Machine Learning
14985182,syrvyzur,Electronic and Communication Engineering,DataBase Management System
72147569,zwvxursx,Chemical Engineering,Operating System
35359609,zqwzvtvt,Metallurgical Engineering,Operating System
11468470,qxuywurr,Electronic and Communication Engineering,Machine Learning
47184882,syyuyrxu,Civil Engineering,Operating System
51618873,txyyrwrv,Civil Engineering,Application
19697376,wxtxzwzr,Electronic and Communication Engineering,DataBase Management System
70680968,ywzqywqx,Civil Engineering,DataBase Management System
44456763,twxwvuuu,Electrical and Electronic Engineering,Operating System
99454783,tyxuvuzz,Chemical Engineering,Operating System
11900242,susqqzrr,Metallurgical Engineering,DataBase Management System
39949022,ssqzuzzt,Metallurgical Engineering,Operating System
31516002,sqqwrvrt,Metallurgical Engineering,Operating System
63433273,txsttutw,Chemical Engineering,Application
6079660,qwwzxqw,Electronic and Communication Engineering,Application
94868889,zyyywyuz,Electrical and Electronic Engineering,Machine Learning
95968079,zxqywzvz,Electronic and Communication Engineering,DataBase Management System
5061117,xrrrwqv,Metallurgical Engineering,Machine Learning
87407913,trzxquxy,Electrical and Electronic Engineering,Application
74473154,uvrtxuux,Computer Science and Engineering,Machine Learning
55085115,vrrvyqvv,Computer Science and Engineering,Operating System
96659396,wztzvwwz,Metallurgical Engineering,Application
29061234,utsrwqzs,Computer Science and Engineering,Operating System
72082076,wxqsyqsx,Computer Science and Engineering,Operating System
4388209,zqsyytu,Chemical Engineering,Operating System
24525539,ztvvsvus,Computer Science and Engineering,DataBase Management System
37940361,rwtquzxt,Mechanical Engineering,Operating System
3599755,vvxzzvt,Chemical Engineering,Operating System
39892762,swxszyzt,Civil Engineering,DataBase Management System
88025508,yqvvsqyy,Computer Science and Engineering,Application
47722965,vwzssxxu,Electronic and Communication Engineering,Operating System
29965213,trsvwzzs,Electrical and Electronic Engineering,Application
74858286,wysyvyux,Mechanical Engineering,Operating System
63911868,ywyrrztw,Civil Engineering,Application
66444339,zttuuuww,Metallurgical Engineering,Operating System
19932609,zqwstzzr,Computer Science and Engineering,Machine Learning
16858930,qtzyvywr,Electrical and Electronic Engineering,Application
7197451,rvuxzrx,Electrical and Electronic Engineering,DataBase Management System
20987997,xzzxyzqs,Metallurgical Engineering,DataBase Management System
46524849,zuyusvwu,Chemical Engineering,Application
28613121,rsrtrwys,Civil Engineering,Application
1978391,rztyxzr,Mechanical Engineering,Machine Learning
53281196,wzrrystv,Metallurgical Engineering,Application
14425248,yusvsuur,Chemical Engineering,Operating System
45242660,qwwsusvu,Electrical and Electronic Engineering,Application
33514075,vxqurvtt,Electrical and Electronic Engineering,Application
76129608,yqwzsrwx,Chemical Engineering,Application
94431914,urzrtuuz,Metallurgical Engineering,Operating System
65044962,swzuuqvw,Mechanical Engineering,Machine Learning
6589441,ruuzyvw,Chemical Engineering,Machine Learning
5080760,qwxqyqv,Electronic and Communication Engineering,DataBase Management System
59224304,uqtusszv,Civil Engineering,Application
10536007,xqqwtvqr,Civil Engineering,Application
87050920,qszqvqxy,Metallurgical Engineering,Application
5368431,rtuywtv,Mechanical Engineering,Machine Learning
26391649,zuwrztws,Mechanical Engineering,DataBase Management System
4793697,xzwtzxu,Electronic and Communication Engineering,Application
46950830,qtyqvzwu,Computer Science and Engineering,Operating System
5476102,sqrwxuv,Metallurgical Engineering,DataBase Management System
271158,yvrrxs,Computer Science and Engineering,Operating System
51316291,rzswrtrv,Mechanical Engineering,Operating System
91545986,wyzvuvrz,Chemical Engineering,Operating System
98325283,tysvstyz,Civil Engineering,DataBase Management System
59355762,swxvvtzv,Electronic and Communication Engineering,Application
45786861,rwywyxvu,Chemical Engineering,Application
35283861,rwytysvt,Electrical and Electronic Engineering,DataBase Management System
54627241,rusxswuv,Mechanical Engineering,Application
68335293,tzsvttyw,Metallurgical Engineering,Operating System
78808866,wwyyqyyx,Civil Engineering,Operating System
5841785,vyxruyv,Electrical and Electronic Engineering,Application
3555002,sqqvvvt,Chemical Engineering,DataBase Management System
56923651,rvwtszwv,Mechanical Engineering,Operating System
48367589,zyvxwtyu,Computer Science and Engineering,Machine Learning
69607851,rvyxqwzw,Mechanical Engineering,Machine Learning
50919226,wsszrzqv,Mechanical Engineering,Operating System
97557008,yqqxvvxz,Electrical and Electronic Engineering,Operating System
53578558,yvvyxvtv,Electronic and Communication Engineering,Machine Learning
4511239,ztsrrvu,Mechanical Engineering,Operating System
46915936,wtzvrzwu,Civil Engineering,Application
66194656,wvwuzrww,Civil Engineering,DataBase Management System
43520707,xqxqsvtu,Chemical Engineering,Operating System
12832546,wuvstysr,Chemical Engineering,Application
40868559,zvvywyqu,Chemical Engineering,DataBase Management System
36830690,qzwqtywt,Metallurgical Engineering,Operating System
91990636,wtwqzzrz,Civil Engineering,Application
56781635,vtwryxwv,Mechanical Engineering,Operating System
47876691,rzwwxyxu,Electrical and Electronic Engineering,Application
2197633,ttwxzrs,Civil Engineering,DataBase Management System
52594319,zrtuzvsv,Civil Engineering,DataBase Management System
29774601,rqwuxxzs,Mechanical Engineering,Operating System
80903467,xwutqzqy,Electronic and Communication Engineering,Machine Learning
82818119,zrryrysy,Computer Science and Engineering,Operating System
30504699,zzwuqvqt,Mechanical Engineering,Machine Learning
1644607,xqwuuwr,Mechanical Engineering,Operating System
98989617,xrwzyzyz,Chemical Engineering,Application
58201965,vwzrqsyv,Computer Science and Engineering,Machine Learning
48833387,xytttyyu,Civil Engineering,Machine Learning
93492537,xtvszutz,Computer Science and Engineering,Application
86582155,vvrsyvwy,Computer Science and Engineering,DataBase Management System
21181153,tvrryrrs,Mechanical Engineering,DataBase Management System
45334306,wqtuttvu,Civil Engineering,Application
29426302,sqtwsuzs,Civil Engineering,Operating System
84993285,vystzzuy,Electrical and Electronic Engineering,Application
40633714,urxttwqu,Computer Science and Engineering,Machine Learning
82409471,rxuzqusy,Computer Science and Engineering,DataBase Management System
37701527,xsvrqxxt,Metallurgical Engineering,Operating System
99109355,vvtzqrzz,Electronic and Communication Engineering,Machine Learning
80019850,qvyzrqqy,Electronic and Communication Engineering,DataBase Management System
99559831,rtyzvvzz,Electrical and Electronic Engineering,Operating System
73391712,srxrzttx,Electronic and Communication Engineering,Machine Learning
4940898,yzyquzu,Electronic and Communication Engineering,Operating System
23877288,yysxxyts,Computer Science and Engineering,DataBase Management System
56819187,xyrzrywv,Electrical and Electronic Engineering,Operating System
34183616,wrwtyrut,Computer Science and Engineering,DataBase Management System
96544147,xuruuvwz,Computer Science and Engineering,Machine Learning
37893907,xqztzyxt,Electronic and Communication Engineering,Machine Learning
12267322,sstxwssr,Electronic and Communication Engineering,Application
53566391,rztwwvtv,Chemical Engineering,Application
93672523,tsvsxwtz,Metallurgical Engineering,Application
43025551,rvvvsqtu,Electronic and Communication Engineering,Operating System
13156736,wtxwvrtr,Computer Science and Engineering,Application
32495863,twyvzust,Electronic and Communication Engineering,Machine Learning
67710264,uwsqrxxw,Chemical Engineering,Operating System
15468753,tvxywuvr,Metallurgical Engineering,DataBase Management System
52054984,uyzuvqsv,Electrical and Electronic Engineering,Operating System
80516995,vzzwrvqy,Civil Engineering,Application
33530519,zrvqtvtt,Mechanical Engineering,Application
37354465,vwuuvtxt,Civil Engineering,DataBase Management System
93194001,rqquzrtz,Mechanical Engineering,Machine Learning
33262342,sutswstt,Metallurgical Engineering,Application
98692282,sysszwyz,Electrical and Electronic Engineering,Operating System
38515315,vrtvrvyt,Chemical Engineering,DataBase Management System
44458770,qxxyvuuu,Metallurgical Engineering,DataBase Management System
76639120,qsrztwwx,Electrical and Electronic Engineering,Operating System
54424827,xsyusuuv,Mechanical Engineering,Operating System
55861220,qssrwyvv,Electrical and Electronic Engineering,Application
75531237,xtsrtvvx,Electrical and Electronic Engineering,Operating System
83620788,yyxqswty,Chemical Engineering,DataBase Management System
96226422,ssuwsswz,Metallurgical Engineering,Machine Learning
77382286,wyssytxx,Electronic and Communication Engineering,Machine Learning
20718701,rqxyrxqs,Metallurgical Engineering,DataBase Management System
85555786,wyxvvvvy,Computer Science and Engineering,Operating System
36888228,yssyyywt,Mechanical Engineering,Operating System
7634120,qsrutwx,Electrical and Electronic Engineering,Machine Learning
61934812,sryutzrw,Computer Science and Engineering,Machine Learning
67783614,urwtyxxw,Chemical Engineering,Application
27579900,qqzzxvxs,Electronic and Communication Engineering,Application
19235475,vxuvtszr,Electronic and Communication Engineering,Application
96686086,wyqwywwz,Computer Science and Engineering,Application
33224679,zxwusstt,Mechanical Engineering,DataBase Management System
3743772,sxxtuxt,Electronic and Communication Engineering,Machine Learning
79084745,vuxuyqzx,Mechanical Engineering,DataBase Management System
15209359,zvtzqsvr,Metallurgical Engineering,Machine Learning
12450419,zruqvusr,Metallurgical Engineering,Operating System
45475994,uzzvxuvu,Computer Science and Engineering,Operating System
35809094,uzqzqyvt,Computer Science and Engineering,Application
79223078,yxqtsszx,Computer Science and Engineering,Machine Learning
64953991,rzztvzuw,Electrical and Electronic Engineering,Machine Learning
18427590,qzvxsuyr,Electronic and Communication Engineering,Operating System
86241253,tvsruswy,Electrical and Electronic Engineering,Application
50151861,rwyrvrqv,Civil Engineering,Machine Learning
14793515,vrvtzxur,Mechanical Engineering,Operating System
79794073,txquzxzx,Civil Engineering,Operating System
72213511,rrvtrssx,Electrical and Electronic Engineering,Operating System
7212881,ryysrsx,Chemical Engineering,DataBase Management System
79601196,wzrrqwzx,Metallurgical Engineering,Machine Learning
27767225,vssxwxxs,Mechanical Engineering,DataBase Management System
41391936,wtzrztru,Chemical Engineering,Machine Learning
86498554,uvvyzuwy,Civil Engineering,Operating System
97680629,zswqywxz,Computer Science and Engineering,Operating System
10974322,sstuxzqr,Mechanical Engineering,Operating System
65694843,tuyuzwvw,Mechanical Engineering,DataBase Management System
66458008,yqqyvuww,Metallurgical Engineering,Application
4890242,susqzyu,Civil Engineering,Operating System
66307415,vruxqtww,Electronic and Communication Engineering,DataBase Management System
46076682,sywwxqwu,Mechanical Engineering,DataBase Management System
1421359,zvtrsur,Civil Engineering,DataBase Management System
84285178,yxrvysuy,Chemical Engineering,Machine Learning
57969907,xqzzwzxv,Metallurgical Engineering,Machine Learning
20215909,zqzvrsqs,Chemical Engineering,Operating System
63157280,qysxvrtw,Computer Science and Engineering,DataBase Management System
95002555,vvvsqqvz,Chemical Engineering,Operating System
30933719,zrxttzqt,Chemical Engineering,DataBase Management System
7161372,sxtrwrx,Electrical and Electronic Engineering,Operating System
14274774,uxxuxsur,Civil Engineering,Operating System
91238351,rvtytsrz,Chemical Engineering,Application
94813818,yrytryuz,Civil Engineering,Machine Learning
7388214,ursyytx,Electrical and Electronic Engineering,Application
16705522,ssvvqxwr,Electrical and Electronic Engineering,Application
64969475,vxuzwzuw,Electrical and Electronic Engineering,Operating System
53684439,ztuuywtv,Mechanical Engineering,Operating System
2401992,szzrqus,Electronic and Communication Engineering,DataBase Management System
90095212,srsvzqqz,Metallurgical Engineering,Operating System
1134452,svuutrr,Computer Science and Engineering,DataBase Management System
63647534,utvxuwtw,Metallurgical Engineering,Operating System
59511194,uzrrrvzv,Civil Engineering,Machine Learning
63423604,uqwtsutw,Electronic and Communication Engineering,DataBase Management System
58824735,vtxusyyv,Electronic and Communication Engineering,Operating System
81672028,ysqsxwry,Metallurgical Engineering,Application
90286076,wxqwysqz,Electrical and Electronic Engineering,Application
53097839,ztyxzqtv,Metallurgical Engineering,Application
36556238,ytswvvwt,Electronic and Communication Engineering,DataBase Management System
19157473,txuxvrzr,Electronic and Communication Engineering,Machine Learning
46376948,yuzwxtwu,Metallurgical Engineering,Machine Learning
25938005,vqqytzvs,Electrical and Electronic Engineering,Application
23890525,vsvqzyts,Mechanical Engineering,DataBase Management System
46268217,xrsywswu,Mechanical Engineering,Machine Learning
78373749,zuxtxtyx,Electrical and Electronic Engineering,DataBase Management System
81310540,quvqrtry,Electronic and Communication Engineering,DataBase Management System
75402224,usssquvx,Electrical and Electronic Engineering,DataBase Management System
10631039,ztqrtwqr,Civil Engineering,DataBase Management System
63512106,wqrsrvtw,Computer Science and Engineering,Operating System
41686175,vxrwywru,Chemical Engineering,Operating System
79718644,uuwyrxzx,Mechanical Engineering,Machine Learning
30053669,zwwtvqqt,Chemical Engineering,Operating System
19620135,vtrqswzr,Mechanical Engineering,Operating System
82627445,vuuxswsy,Electrical and Electronic Engineering,Application
85884683,tywuyyvy,Electrical and Electronic Engineering,DataBase Management System
3947322,sstxuzt,Electrical and Electronic Engineering,Machine Learning
1472593,tzvsxur,Electronic and Communication Engineering,DataBase Management System
61052389,zytsvqrw,Computer Science and Engineering,Machine Learning
45555823,tsyvvvvu,Computer Science and Engineering,Application
43512600,qqwsrvtu,Chemical Engineering,Application
62948148,yuryuzsw,Civil Engineering,Machine Learning
80258619,zrwyvsqy,Electronic and Communication Engineering,Machine Learning
96229140,qurzsswz,Civil Engineering,DataBase Management System
42762633,ttwswxsu,Computer Science and Engineering,Machine Learning
14939570,qxvztzur,Civil Engineering,Machine Learning
55009785,vyxzqqvv,Electronic and Communication Engineering,Operating System
4573111,rrrtxvu,Electronic and Communication Engineering,Machine Learning
79015998,yzzvrqzx,Metallurgical Engineering,Machine Learning
38073173,txrtxqyt,Electronic and Communication Engineering,Application
74332161,rwrsttux,Electrical and Electronic Engineering,Machine Learning
52378252,svsyxtsv,Electrical and Electronic Engineering,Machine Learning
5625202,sqsvswv,Metallurgical Engineering,DataBase Management System
88091716,wrxrzqyy,Electronic and Communication Engineering,Machine Learning
35629175,vxrzswvt,Electronic and Communication Engineering,Operating System
63556547,xuvwvvtw,Metallurgical Engineering,Operating System
11988426,wsuyyzrr,Mechanical Engineering,Machine Learning
2132245,vusstrs,Computer Science and Engineering,DataBase Management System
80010473,txuqrqqy,Electronic and Communication Engineering,DataBase Management System
12369544,uuvzwtsr,Metallurgical Engineering,Operating System
76798974,uxzyzxwx,Civil Engineering,Operating System
55660200,qqsqwwvv,Civil Engineering,DataBase Management System
85198174,uxryzrvy,Computer Science and Engineering,Machine Learning
30322531,rtvsstqt,Electronic and Communication Engineering,Application
80635221,rssvtwqy,Chemical Engineering,Application
62965073,txqvwzsw,Electronic and Communication Engineering,Application
47616727,xsxwrwxu,Electronic and Communication Engineering,Operating System
57802786,wyxsqyxv,Electronic and Communication Engineering,Application
7836604,uqwwtyx,Mechanical Engineering,Application
76801873,txyrqywx,Civil Engineering,Application
57497618,yrwxzuxv,Metallurgical Engineering,Application
42666807,xqywwwsu,Civil Engineering,DataBase Management System
83892906,wqzszyty,Mechanical Engineering,DataBase Management System
39103414,urutqrzt,Electronic and Communication Engineering,Machine Learning
92187605,vqwxyrsz,Electrical and Electronic Engineering,DataBase Management System
7181673,txwryrx,Electrical and Electronic Engineering,Machine Learning
92780774,uxxqyxsz,Civil Engineering,Operating System
68566429,zsuwwvyw,Electrical and Electronic Engineering,Application
68841729,zsxruyyw,Electronic and Communication Engineering,Operating System
45339033,ttqzttvu,Metallurgical Engineering,Machine Learning
41041929,zszruqru,Electrical and Electronic Engineering,Machine Learning
55168022,ssqywrvv,Chemical Engineering,Application
13772898,yzysxxtr,Mechanical Engineering,Operating System
62903627,xswtqzsw,Mechanical Engineering,DataBase Management System
58067130,qtrxwqyv,Chemical Engineering,DataBase Management System
22293522,ssvtzsss,Civil Engineering,Application
22023904,uqztsqss,Computer Science and Engineering,Application
13527541,ruvxsvtr,Chemical Engineering,DataBase Management System
32435094,uzqvtust,Electronic and Communication Engineering,Operating System
59193412,srutzrzv,Electrical and Electronic Engineering,Operating System
36334816,wryuttwt,Chemical Engineering,Machine Learning
85955457,xvuvvzvy,Electrical and Electronic Engineering,Operating System
93318415,vruyrttz,Computer Science and Engineering,DataBase Management System
85947241,rusxuzvy,Mechanical Engineering,Machine Learning
8262590,qzvswsy,Metallurgical Engineering,DataBase Management System
53636681,rywwtwtv,Metallurgical Engineering,Application
83436255,vvswtuty,Mechanical Engineering,Machine Learning
81934933,ttzutzry,Chemical Engineering,Application
4393856,wvytztu,Metallurgical Engineering,DataBase Management System
77663849,zuytwwxx,Civil Engineering,Operating System
25242726,wsxsusvs,Computer Science and Engineering,DataBase Management System
88481898,yzyryuyy,Computer Science and Engineering,DataBase Management System
2213008,yqqtrss,Chemical Engineering,Operating System
33691296,wzsrzwtt,Civil Engineering,DataBase Management System
26282988,yyzsysws,Mechanical Engineering,Application
77542336,wttsuvxx,Chemical Engineering,Machine Learning
79488576,wxvyyuzx,Metallurgical Engineering,Machine Learning
82733486,wyuttxsy,Metallurgical Engineering,Operating System
30803545,vuvtqyqt,Chemical Engineering,DataBase Management System
49512411,rrusrvzu,Mechanical Engineering,Machine Learning
60726110,qrrwsxqw,Metallurgical Engineering,Machine Learning
47817829,zsyxryxu,Electrical and Electronic Engineering,DataBase Management System
77877868,ywyxxyxx,Chemical Engineering,Machine Learning
62257083,tyqxvssw,Electrical and Electronic Engineering,Machine Learning
6609062,swqzqww,Electrical and Electronic Engineering,Application
64736562,swvwtxuw,Electrical and Electronic Engineering,Machine Learning
96738383,tytytxwz,Metallurgical Engineering,Application
99917208,yqsxrzzz,Chemical Engineering,Machine Learning
66486902,sqzwyuww,Electrical and Electronic Engineering,Operating System
70938025,vsqytzqx,Metallurgical Engineering,Operating System
95401322,sstrquvz,Civil Engineering,Machine Learning
79692098,yzqszwzx,Metallurgical Engineering,Application
77181025,vsqryrxx,Chemical Engineering,Operating System
6900897,xzyqqzw,Chemical Engineering,Machine Learning
75542662,swwsuvvx,Mechanical Engineering,Machine Learning
28973815,vrytxzys,Computer Science and Engineering,DataBase Management System
34662632,stwswwut,Civil Engineering,Operating System
97057156,wvrxvqxz,Electronic and Communication Engineering,Machine Learning
39253718,yrxtvszt,Electrical and Electronic Engineering,Operating System
14414396,wzturuur,Computer Science and Engineering,Application
44053690,qzwtvquu,Electrical and Electronic Engineering,Operating System
66856829,zsywvyww,Civil Engineering,Operating System
92005543,tuvvqqsz,Chemical Engineering,DataBase Management System
86993217,xrstzzwy,Metallurgical Engineering,DataBase Management System
16673066,wwqtxwwr,Computer Science and Engineering,Operating System
32468225,vssywust,Electrical and Electronic Engineering,Operating System
51395135,vtrvztrv,Computer Science and Engineering,Operating System
94251140,qurrvsuz,Electrical and Electronic Engineering,DataBase Management System
75527101,rqrxsvvx,Mechanical Engineering,Application
26279896,wzyzxsws,Chemical Engineering,Machine Learning
23166795,vzxwwrts,Civil Engineering,Operating System
10800553,tvvqqyqr,Civil Engineering,Application
3373723,tsxtxtt,Electronic and Communication Engineering,Operating System
29250338,yttqvszs,Electrical and Electronic Engineering,Operating System
61565176,wxrvwvrw,Electronic and Communication Engineering,Operating System
5990691,rzwqzzv,Electrical and Electronic Engineering,Application
21980269,zwsqyzrs,Computer Science and Engineering,Application
45300486,wyuqqtvu,Metallurgical Engineering,Operating System
77890059,zvqqzyxx,Chemical Engineering,Machine Learning
26614618,yrwurwws,Mechanical Engineering,DataBase Management System
31763917,xrztwxrt,Computer Science and Engineering,DataBase Management System
2644311,rrtuuws,Civil Engineering,Machine Learning
59373694,uzwtxtzv,Electrical and Electronic Engineering,Operating System
23524393,tztusvts,Civil Engineering,Operating System
85281197,xzrrysvy,Metallurgical Engineering,DataBase Management System
74083980,qyztyqux,Electronic and Communication Engineering,Operating System
81863299,zzstwyry,Computer Science and Engineering,Application
98054295,vzsuvqyz,Electrical and Electronic Engineering,DataBase Management System
99658269,zwsyvwzz,Chemical Engineering,Machine Learning
17016730,qtxwrqxr,Computer Science and Engineering,DataBase Management System
33742977,xxzsuxtt,Metallurgical Engineering,Operating System
23074113,trruxqts,Mechanical Engineering,DataBase Management System
65667792,szxxwwvw,Chemical Engineering,Application
57941873,txyruzxv,Electronic and Communication Engineering,DataBase Management System
1778035,vtqyxxr,Electrical and Electronic Engineering,DataBase Management System
76578942,suzyxvwx,Civil Engineering,Machine Learning
56943194,uzrtuzwv,Chemical Engineering,Machine Learning
47703413,trutqxxu,Electrical and Electronic Engineering,DataBase Management System
15191669,zwwrzrvr,Metallurgical Engineering,Machine Learning
48859149,zurzvyyu,Electrical and Electronic Engineering,Machine Learning
10426210,qrswsuqr,Metallurgical Engineering,Operating System
17773197,xzrtxxxr,Metallurgical Engineering,Application
84407151,rvrxquuy,Mechanical Engineering,Application
45437612,srwxtuvu,Chemical Engineering,Operating System
42886477,xxuwyysu,Civil Engineering,Machine Learning
11178458,yvuyxrrr,Computer Science and Engineering,DataBase Management System
65293907,xqztzsvw,Civil Engineering,Operating System
47236021,rsqwtsxu,Computer Science and Engineering,DataBase Management System
85132055,vvqstrvy,Computer Science and Engineering,DataBase Management System
39777154,uvrxxxzt,Metallurgical Engineering,Operating System
78214364,uwtursyx,Mechanical Engineering,DataBase Management System
85574304,uqtuxvvy,Civil Engineering,DataBase Management System
74428217,xrsysuux,Computer Science and Engineering,Operating System
47215694,uzwvrsxu,Electronic and Communication Engineering,DataBase Management System
66243670,qxwtusww,Mechanical Engineering,Machine Learning
45950033,ttqqvzvu,Electronic and Communication Engineering,Machine Learning
21678499,zzuyxwrs,Chemical Engineering,Operating System
30988190,qzryyzqt,Civil Engineering,Application
76953737,xtxtvzwx,Mechanical Engineering,Operating System
54696875,vxywzwuv,Electronic and Communication Engineering,DataBase Management System
36574716,wrxuxvwt,Metallurgical Engineering,Application
41151181,ryrrvrru,Electrical and Electronic Engineering,Machine Learning
67056269,zwswvqxw,Chemical Engineering,Machine Learning
70303854,uvytqtqx,Electronic and Communication Engineering,DataBase Management System
60149562,swvzurqw,Computer Science and Engineering,Machine Learning
50877224,ussxxyqv,Chemical Engineering,Operating System
26435907,xqzvtuws,Metallurgical Engineering,Application
38771394,uztrxxyt,Civil Engineering,Operating System
48317964,uwzxrtyu,Metallurgical Engineering,Application
8610114,urrqrwy,Electronic and Communication Engineering,Application
86449100,qqrzuuwy,Electronic and Communication Engineering,Machine Learning
69728665,vwwysxzw,Metallurgical Engineering,DataBase Management System
36292395,vztszswt,Computer Science and Engineering,Machine Learning
44429740,quxzsuuu,Metallurgical Engineering,Machine Learning
36888763,twxyyywt,Mechanical Engineering,Machine Learning
76700287,xysqqxwx,Computer Science and Engineering,Operating System
64557456,wvuxvvuw,Civil Engineering,DataBase Management System
82858741,ruxyvysy,Civil Engineering,Operating System
67830817,xryqtyxw,Chemical Engineering,DataBase Management System
21433292,szstturs,Computer Science and Engineering,DataBase Management System
46695581,ryvvzwwu,Civil Engineering,DataBase Management System
2924438,ytuuszs,Mechanical Engineering,Application
25724434,utuusxvs,Electronic and Communication Engineering,Operating System
7987081,ryqxyzx,Metallurgical Engineering,Machine Learning
89835228,yssvtyzy,Chemical Engineering,Operating System
70581817,xryryvqx,Computer Science and Engineering,Operating System
64330987,xyzqttuw,Metallurgical Engineering,DataBase Management System
24226303,tqtwssus,Electrical and Electronic Engineering,Application
76594838,ytyuzvwx,Electronic and Communication Engineering,Operating System
24785889,zyyvyxus,Electronic and Communication Engineering,DataBase Management System
72204694,uzwuqssx,Electrical and Electronic Engineering,DataBase Management System
38229034,utqzssyt,Computer Science and Engineering,Machine Learning
57618569,zwvyrwxv,Chemical Engineering,Machine Learning
17379896,wzyzxtxr,Computer Science and Engineering,Machine Learning
68195720,qsxvzryw,Metallurgical Engineering,Application
73737889,zyyxtxtx,Computer Science and Engineering,Application
55329162,swrzstvv,Chemical Engineering,Machine Learning
31699710,qrxzzwrt,Civil Engineering,DataBase Management System
82931124,usrrtzsy,Electrical and Electronic Engineering,Machine Learning
95518693,tzwyrvvz,Electrical and Electronic Engineering,Operating System
7061241,rusrwqx,Metallurgical Engineering,Application
97274092,szquxsxz,Electronic and Communication Engineering,Operating System
10574651,rvwuxvqr,Electronic and Communication Engineering,Application
13405964,uwzvqutr,Civil Engineering,DataBase Management System
89799666,wwwzzxzy,Metallurgical Engineering,Application
17644195,vzruuwxr,Civil Engineering,Application
23982341,rutsyzts,Civil Engineering,Application
95810522,ssvqryvz,Metallurgical Engineering,Machine Learning
66422679,zxwssuww,Metallurgical Engineering,DataBase Management System
68474653,tvwuxuyw,Electrical and Electronic Engineering,DataBase Management System
54521648,yuwrsvuv,Mechanical Engineering,Machine Learning
180565,vwvqyr,Chemical Engineering,Machine Learning
19035942,suzvtqzr,Civil Engineering,Machine Learning
41219908,yqzzrsru,Civil Engineering,Machine Learning
29986863,twywyzzs,Metallurgical Engineering,Operating System
70379602,sqwzxtqx,Chemical Engineering,DataBase Management System
67703073,txqtqxxw,Computer Science and Engineering,Application
55034458,yvuutqvv,Electrical and Electronic Engineering,Application
43057512,srvxvqtu,Electrical and Electronic Engineering,Operating System
34104473,txuuqrut,Chemical Engineering,Machine Learning
54509969,zwzzqvuv,Electronic and Communication Engineering,DataBase Management System
94504460,qwuuqvuz,Mechanical Engineering,Application
12865368,ywtvwysr,Civil Engineering,Operating System
30039143,turztqqt,Mechanical Engineering,DataBase Management System
55868748,yuxywyvv,Chemical Engineering,Machine Learning
55784846,wuyuyxvv,Electrical and Electronic Engineering,Operating System
3041971,rxzruqt,Electronic and Communication Engineering,Application
69408825,vsyyquzw,Computer Science and Engineering,DataBase Management System
3709659,zvwzqxt,Chemical Engineering,Machine Learning
93091576,wxvrzqtz,Chemical Engineering,Application
84534198,yzrutvuy,Electrical and Electronic Engineering,DataBase Management System
18927623,tswxszyr,Civil Engineering,Operating System
25089427,xsuzyqvs,Metallurgical Engineering,Operating System
85374522,ssvuxtvy,Mechanical Engineering,Machine Learning
38368157,xvrywtyt,Computer Science and Engineering,Application
